match_id,game_datetime,game_length,game_version,queue_id,tft_game_type,tft_set_core_name,tft_set_number,placement,level,gold_left,last_round,players_eliminated,time_eliminated,total_damage_to_players,win,companion,traits,units
SG2_127997348,1.76846E+12,2159.270752,Linux Version 16.1.737.4870 (Jan 09 2026/19:00:11) [PUBLIC] <Releases/16.1>,1100,standard,TFTSet16,16,5,9,9,30,0,1764.283325,77,FALSE,"{'content_ID': '99f7e111-71e9-458b-a3b8-1a3e57c075fb', 'item_ID': 6034, 'skin_ID': 34, 'species': 'PetPenguKnight'}","TFT16_AatroxUnique(units=1,style=3,tier=1/1); TFT16_Brawler(units=2,style=1,tier=1/3); TFT16_DarkinWeapon(units=1,style=1,tier=1/3); TFT16_Ionia(units=6,style=2,tier=2/4); TFT16_Juggernaut(units=1,style=0,tier=0/3); TFT16_Rapidfire(units=1,style=0,tier=0/4); TFT16_ShyvanaUnique(units=1,style=3,tier=1/1); TFT16_Slayer(units=2,style=1,tier=1/3); TFT16_Sorcerer(units=1,style=0,tier=0/3); TFT16_Targon(units=1,style=4,tier=1/1); TFT16_TheBoss(units=1,style=3,tier=1/1)","TFT16_Shen(tier=2)[items=][itemNames=]; TFT16_Yasuo(tier=2)[items=][itemNames=]; TFT16_Ahri(tier=2)[items=][itemNames=TFT_Item_GuinsoosRageblade]; TFT16_Taric(tier=1)[items=][itemNames=]; TFT16_Wukong(tier=1)[items=][itemNames=TFT_Item_SpectralGauntlet,TFT_Item_ChainVest,TFT5_Item_AdaptiveHelmRadiant]; TFT16_Yunara(tier=2)[items=][itemNames=TFT_Item_GuinsoosRageblade,TFT_Item_Artifact_NavoriFlickerblades,TFT_Item_InfinityEdge]; TFT16_Shyvana(tier=1)[items=][itemNames=]; TFT16_Sett(tier=1)[items=][itemNames=TFT_Item_UnstableConcoction,TFT_Item_UnstableConcoction,TFT_Item_JeweledGauntlet]; TFT16_Aatrox(tier=1)[items=][itemNames=TFT_Item_ThiefsGloves,TFT_Item_RedBuff,TFT_Item_GargoyleStoneplate]"
SG2_127993286,1.76846E+12,2115.14209,Linux Version 16.1.737.4870 (Jan 09 2026/19:00:11) [PUBLIC] <Releases/16.1>,1100,standard,TFTSet16,16,6,7,31,27,0,1601.221191,60,FALSE,"{'content_ID': '99f7e111-71e9-458b-a3b8-1a3e57c075fb', 'item_ID': 6034, 'skin_ID': 34, 'species': 'PetPenguKnight'}","TFT16_Defender(units=2,style=1,tier=1/3); TFT16_Explorer(units=2,style=0,tier=0/3); TFT16_Huntress(units=1,style=3,tier=1/1); TFT16_Juggernaut(units=2,style=1,tier=1/3); TFT16_Magus(units=2,style=1,tier=1/2); TFT16_Piltover(units=2,style=1,tier=1/3); TFT16_Sorcerer(units=1,style=0,tier=0/3); TFT16_Zaun(units=4,style=1,tier=1/3)","TFT16_Blitzcrank(tier=2)[items=][itemNames=]; TFT16_Neeko(tier=3)[items=][itemNames=TFT_Item_RedBuff,TFT_Item_GiantsBelt,TFT_Item_NightHarvester]; TFT16_Vi(tier=3)[items=][itemNames=TFT_Item_NegatronCloak]; TFT16_Ekko(tier=3)[items=][itemNames=TFT_Item_TitansResolve,TFT_Item_GuinsoosRageblade,TFT_Item_Bloodthirster]; TFT16_Seraphine(tier=1)[items=][itemNames=TFT_Item_JeweledGauntlet,TFT_Item_Leviathan]; TFT16_Singed(tier=1)[items=][itemNames=]; TFT16_Nidalee(tier=1)[items=][itemNames=]"
SG2_127988430,1.76845E+12,2277.48291,Linux Version 16.1.737.4870 (Jan 09 2026/19:00:11) [PUBLIC] <Releases/16.1>,1100,standard,TFTSet16,16,7,6,0,26,0,1537.507446,36,FALSE,"{'content_ID': '99f7e111-71e9-458b-a3b8-1a3e57c075fb', 'item_ID': 6034, 'skin_ID': 34, 'species': 'PetPenguKnight'}","TFT16_Brawler(units=1,style=0,tier=0/3); TFT16_Defender(units=1,style=0,tier=0/3); TFT16_Juggernaut(units=2,style=1,tier=1/3); TFT16_Magus(units=2,style=1,tier=1/2); TFT16_Piltover(units=2,style=1,tier=1/3); TFT16_Zaun(units=5,style=2,tier=2/3)","TFT16_Blitzcrank(tier=2)[items=][itemNames=]; TFT16_Vi(tier=2)[items=][itemNames=TFT_Item_NightHarvester,TFT_Item_DragonsClaw,TFT_Item_NegatronCloak]; TFT16_Ekko(tier=2)[items=][itemNames=TFT_Item_TitansResolve,TFT_Item_Artifact_SeekersArmguard,TFT_Item_GuinsoosRageblade]; TFT16_DrMundo(tier=2)[items=][itemNames=TFT_Item_ThiefsGloves,TFT_Item_WarmogsArmor,TFT_Item_Leviathan]; TFT16_Seraphine(tier=1)[items=][itemNames=TFT_Item_GuinsoosRageblade,TFT_Item_SpearOfShojin]; TFT16_Singed(tier=2)[items=][itemNames=TFT_Item_StatikkShiv,TFT_Item_Morellonomicon]"
SG2_127985036,1.76845E+12,2127.025879,Linux Version 16.1.737.4870 (Jan 09 2026/19:00:11) [PUBLIC] <Releases/16.1>,1100,standard,TFTSet16,16,4,8,85,33,1,1969.950684,104,TRUE,"{'content_ID': '99f7e111-71e9-458b-a3b8-1a3e57c075fb', 'item_ID': 6034, 'skin_ID': 34, 'species': 'PetPenguKnight'}","TFT16_AurelionSolUnique(units=1,style=3,tier=1/1); TFT16_Magus(units=1,style=0,tier=0/2); TFT16_Piltover(units=1,style=0,tier=0/3); TFT16_Rapidfire(units=1,style=0,tier=0/4); TFT16_ShadowIsles(units=5,style=4,tier=4/4); TFT16_Targon(units=2,style=4,tier=1/1); TFT16_Vanquisher(units=1,style=0,tier=0/4); TFT16_Warden(units=3,style=2,tier=2/4)","TFT16_Viego(tier=3)[items=][itemNames=TFT_Item_Artifact_NavoriFlickerblades,TFT_Item_TitansResolve,TFT_Item_Bloodthirster]; TFT16_Yorick(tier=3)[items=][itemNames=TFT_Item_IonicSpark,TFT_Item_RedBuff]; TFT16_Loris(tier=2)[items=][itemNames=]; TFT16_Gwen(tier=2)[items=][itemNames=]; TFT16_Taric(tier=1)[items=][itemNames=]; TFT16_Kalista(tier=1)[items=][itemNames=TFT_Item_InfinityEdge,TFT_Item_LastWhisper,TFT_Item_SpearOfShojin]; TFT16_AurelionSol(tier=1)[items=][itemNames=TFT_Item_GuinsoosRageblade]; TFT16_Thresh(tier=1)[items=][itemNames=TFT_Item_Crownguard,TFT_Item_StatikkShiv,TFT_Item_Morellonomicon]"
SG2_127979445,1.76845E+12,2409.822998,Linux Version 16.1.737.4870 (Jan 09 2026/19:00:11) [PUBLIC] <Releases/16.1>,1100,standard,TFTSet16,16,7,6,168,26,0,1613.511841,42,FALSE,"{'content_ID': '99f7e111-71e9-458b-a3b8-1a3e57c075fb', 'item_ID': 6034, 'skin_ID': 34, 'species': 'PetPenguKnight'}","TFT16_Defender(units=1,style=0,tier=0/3); TFT16_Explorer(units=2,style=0,tier=0/3); TFT16_Invoker(units=1,style=0,tier=0/2); TFT16_Juggernaut(units=1,style=0,tier=0/3); TFT16_Magus(units=1,style=0,tier=0/2); TFT16_Piltover(units=1,style=0,tier=0/3); TFT16_Slayer(units=1,style=0,tier=0/3); TFT16_Targon(units=1,style=4,tier=1/1); TFT16_Zaun(units=3,style=1,tier=1/3)","TFT16_Qiyana(tier=2)[items=][itemNames=]; TFT16_Blitzcrank(tier=2)[items=][itemNames=TFT7_Item_ShimmerscaleMogulsMail,TFT_Item_GiantsBelt]; TFT16_Aphelios(tier=1)[items=][itemNames=TFT_Item_SparringGloves]; TFT16_Vi(tier=1)[items=][itemNames=]; TFT16_Ekko(tier=2)[items=][itemNames=TFT_Item_TitansResolve,TFT7_Item_ShimmerscaleGamblersBlade,TFT_Item_Bloodthirster]; TFT16_Milio(tier=1)[items=][itemNames=]"
SG2_127972606,1.76845E+12,2240.887451,Linux Version 16.1.737.4870 (Jan 09 2026/19:00:11) [PUBLIC] <Releases/16.1>,1100,standard,TFTSet16,16,2,9,4,38,1,2227.916992,141,TRUE,"{'content_ID': '99f7e111-71e9-458b-a3b8-1a3e57c075fb', 'item_ID': 6034, 'skin_ID': 34, 'species': 'PetPenguKnight'}","TFT16_Defender(units=2,style=1,tier=1/3); TFT16_Explorer(units=3,style=1,tier=1/3); TFT16_Huntress(units=1,style=3,tier=1/1); TFT16_Invoker(units=1,style=0,tier=0/2); TFT16_Juggernaut(units=2,style=1,tier=1/3); TFT16_Magus(units=2,style=1,tier=1/2); TFT16_Piltover(units=2,style=1,tier=1/3); TFT16_RuneMage(units=1,style=3,tier=1/1); TFT16_ShyvanaUnique(units=1,style=3,tier=1/1); TFT16_Sorcerer(units=1,style=0,tier=0/3); TFT16_Zaun(units=3,style=1,tier=1/3)","TFT16_Neeko(tier=3)[items=][itemNames=TFT_Item_WarmogsArmor]; TFT16_Vi(tier=3)[items=][itemNames=TFT_Item_ThiefsGloves,TFT_Item_RedBuff,TFT_Item_GargoyleStoneplate]; TFT16_Ekko(tier=3)[items=][itemNames=TFT_Item_TitansResolve,TFT_Item_Bloodthirster,TFT_Item_GuinsoosRageblade]; TFT16_Milio(tier=1)[items=][itemNames=]; TFT16_Seraphine(tier=2)[items=][itemNames=]; TFT16_Singed(tier=2)[items=][itemNames=TFT_Item_StatikkShiv,TFT_Item_Bloodthirster,TFT_Item_Morellonomicon]; TFT16_Nidalee(tier=1)[items=][itemNames=]; TFT16_Shyvana(tier=2)[items=][itemNames=]; TFT16_Ryze(tier=2)[items=][itemNames=TFT_Item_SpearOfShojin,TFT_Item_JeweledGauntlet,TFT_Item_RabadonsDeathcap]"
SG2_127915449,1.76841E+12,2045.872192,Linux Version 16.1.737.4870 (Jan 09 2026/19:00:11) [PUBLIC] <Releases/16.1>,1100,standard,TFTSet16,16,8,6,58,26,0,1559.839233,40,FALSE,"{'content_ID': '99f7e111-71e9-458b-a3b8-1a3e57c075fb', 'item_ID': 6034, 'skin_ID': 34, 'species': 'PetPenguKnight'}","TFT16_Defender(units=2,style=1,tier=1/3); TFT16_Explorer(units=1,style=0,tier=0/3); TFT16_Juggernaut(units=3,style=1,tier=1/3); TFT16_Magus(units=1,style=0,tier=0/2); TFT16_Noxus(units=1,style=0,tier=0/4); TFT16_Piltover(units=1,style=0,tier=0/3); TFT16_Sorcerer(units=2,style=1,tier=1/3); TFT16_Zaun(units=4,style=1,tier=1/3)","TFT16_Blitzcrank(tier=2)[items=][itemNames=]; TFT16_Neeko(tier=2)[items=][itemNames=TFT_Item_WarmogsArmor,TFT_Item_Redemption,TFT_Item_NightHarvester]; TFT16_Vi(tier=2)[items=][itemNames=]; TFT16_Ekko(tier=2)[items=][itemNames=TFT_Item_Bloodthirster,TFT_Item_GuinsoosRageblade,TFT_Item_TitansResolve]; TFT16_Singed(tier=1)[items=][itemNames=TFT_Item_Morellonomicon,TFT_Item_StatikkShiv]; TFT16_Swain(tier=1)[items=][itemNames=TFT_Item_SparringGloves]"
SG2_127904335,1.76841E+12,2104.964844,Linux Version 16.1.737.4870 (Jan 09 2026/19:00:11) [PUBLIC] <Releases/16.1>,1100,standard,TFTSet16,16,1,9,2,37,3,2096.723633,197,TRUE,"{'content_ID': '99f7e111-71e9-458b-a3b8-1a3e57c075fb', 'item_ID': 6034, 'skin_ID': 34, 'species': 'PetPenguKnight'}","TFT16_Bilgewater(units=1,style=0,tier=0/4); TFT16_Brawler(units=6,style=4,tier=3/3); TFT16_Caretaker(units=1,style=3,tier=1/1); TFT16_Freljord(units=1,style=0,tier=0/3); TFT16_Ionia(units=3,style=1,tier=1/4); TFT16_KindredUnique(units=1,style=3,tier=1/1); TFT16_Noxus(units=1,style=0,tier=0/4); TFT16_Rapidfire(units=1,style=0,tier=0/4); TFT16_Targon(units=1,style=4,tier=1/1); TFT16_TheBoss(units=1,style=3,tier=1/1); TFT16_Zaun(units=1,style=0,tier=0/3)","TFT16_Illaoi(tier=3)[items=][itemNames=]; TFT16_Shen(tier=3)[items=][itemNames=]; TFT16_Sion(tier=3)[items=][itemNames=TFT_Item_Redemption,TFT_Item_RedBuff,TFT_Item_ChainVest]; TFT16_Aphelios(tier=3)[items=][itemNames=TFT_Item_RunaansHurricane,TFT9_Item_CrownOfDemacia,TFT_Item_GuinsoosRageblade]; TFT16_Bard(tier=3)[items=][itemNames=TFT_Item_JeweledGauntlet,TFT_Item_ArchangelsStaff,TFT_Item_UnstableConcoction]; TFT16_DrMundo(tier=2)[items=][itemNames=]; TFT16_Wukong(tier=2)[items=][itemNames=]; TFT16_Kindred(tier=1)[items=][itemNames=TFT_Item_TacticiansRing]; TFT16_Sett(tier=1)[items=][itemNames=TFT_Item_ThiefsGloves,TFT_Item_JeweledGauntlet,TFT_Item_RabadonsDeathcap]; TFT16_Volibear(tier=1)[items=][itemNames=TFT_Item_ThiefsGloves,TFT_Item_WarmogsArmor,TFT_Item_InfinityEdge]"
SG2_127892700,1.76841E+12,2284.804932,Linux Version 16.1.737.4870 (Jan 09 2026/19:00:11) [PUBLIC] <Releases/16.1>,1100,standard,TFTSet16,16,5,7,50,33,1,1990.547852,88,FALSE,"{'content_ID': '99f7e111-71e9-458b-a3b8-1a3e57c075fb', 'item_ID': 6034, 'skin_ID': 34, 'species': 'PetPenguKnight'}","TFT16_Bilgewater(units=1,style=0,tier=0/4); TFT16_Brawler(units=5,style=2,tier=2/3); TFT16_Caretaker(units=1,style=3,tier=1/1); TFT16_Invoker(units=1,style=0,tier=0/2); TFT16_Ionia(units=2,style=0,tier=0/4); TFT16_Noxus(units=1,style=0,tier=0/4); TFT16_Targon(units=1,style=4,tier=1/1); TFT16_Yordle(units=1,style=0,tier=0/5)","TFT16_Illaoi(tier=3)[items=][itemNames=TFT_Item_ThiefsGloves,TFT_Item_JeweledGauntlet,TFT_Item_RabadonsDeathcap]; TFT16_Shen(tier=2)[items=][itemNames=TFT_Item_FrozenHeart]; TFT16_Sion(tier=3)[items=][itemNames=TFT_Item_NightHarvester,TFT5_Item_RedemptionRadiant,TFT_Item_DragonsClaw]; TFT16_Aphelios(tier=3)[items=][itemNames=TFT9_Item_CrownOfDemacia,TFT_Item_RunaansHurricane,TFT_Item_GuinsoosRageblade]; TFT16_Bard(tier=3)[items=][itemNames=TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin,TFT_Item_ArchangelsStaff]; TFT16_Kobuko(tier=1)[items=][itemNames=]; TFT16_Wukong(tier=1)[items=][itemNames=TFT_Item_RedBuff,TFT_Item_SpectralGauntlet,TFT_Item_BrambleVest]"
SG2_127175629,1.76816E+12,2115.589844,Linux Version 16.1.737.4870 (Jan 09 2026/19:00:11) [PUBLIC] <Releases/16.1>,1100,standard,TFTSet16,16,3,10,10,34,1,1975.804688,121,TRUE,"{'content_ID': '99f7e111-71e9-458b-a3b8-1a3e57c075fb', 'item_ID': 6034, 'skin_ID': 34, 'species': 'PetPenguKnight'}","TFT16_Brawler(units=2,style=1,tier=1/3); TFT16_DarkinWeapon(units=1,style=1,tier=1/3); TFT16_Defender(units=1,style=0,tier=0/3); TFT16_Freljord(units=1,style=0,tier=0/3); TFT16_Ionia(units=5,style=2,tier=2/4); TFT16_Juggernaut(units=1,style=0,tier=0/3); TFT16_KindredUnique(units=1,style=3,tier=1/1); TFT16_Longshot(units=1,style=0,tier=0/4); TFT16_Rapidfire(units=2,style=1,tier=1/4); TFT16_ShyvanaUnique(units=1,style=3,tier=1/1); TFT16_Sorcerer(units=1,style=0,tier=0/3); TFT16_TheBoss(units=1,style=3,tier=1/1); TFT16_Yordle(units=2,style=1,tier=1/5); TFT16_Zaun(units=1,style=0,tier=0/3)","TFT16_Ahri(tier=2)[items=][itemNames=TFT_Item_JeweledGauntlet,TFT_Item_BlueBuff,TFT16_TheDarkinStaff]; TFT16_Kennen(tier=2)[items=][itemNames=]; TFT16_Wukong(tier=2)[items=][itemNames=TFT_Item_WarmogsArmor,TFT_Item_ChainVest]; TFT16_Yunara(tier=2)[items=][itemNames=TFT_Item_RunaansHurricane]; TFT16_Kindred(tier=1)[items=][itemNames=]; TFT16_Shyvana(tier=1)[items=][itemNames=]; TFT16_Sett(tier=2)[items=][itemNames=TFT_Item_JeweledGauntlet,TFT_Item_RedBuff,TFT7_Item_ShimmerscaleMogulsMail]; TFT16_Ziggs(tier=2)[items=][itemNames=TFT_Item_GuinsoosRageblade,TFT_Item_SpearOfShojin,TFT_Item_Quicksilver]; TFT16_Volibear(tier=1)[items=][itemNames=]"
SG2_127171478,1.76816E+12,2232.505371,Linux Version 16.1.737.4870 (Jan 09 2026/19:00:11) [PUBLIC] <Releases/16.1>,1100,standard,TFTSet16,16,7,8,22,27,0,1638.569946,42,FALSE,"{'content_ID': '99f7e111-71e9-458b-a3b8-1a3e57c075fb', 'item_ID': 6034, 'skin_ID': 34, 'species': 'PetPenguKnight'}","TFT16_Blacksmith(units=1,style=3,tier=1/1); TFT16_Brawler(units=2,style=1,tier=1/3); TFT16_Defender(units=1,style=0,tier=0/3); TFT16_Juggernaut(units=2,style=1,tier=1/3); TFT16_KaisaUnique(units=1,style=3,tier=1/1); TFT16_Longshot(units=2,style=1,tier=1/4); TFT16_Piltover(units=1,style=0,tier=0/3); TFT16_Sorcerer(units=1,style=0,tier=0/3); TFT16_Void(units=4,style=2,tier=2/4); TFT16_Warden(units=1,style=0,tier=0/4); TFT16_Zaun(units=3,style=1,tier=1/3)","TFT16_KogMaw(tier=2)[items=][itemNames=TFT_Item_RabadonsDeathcap,TFT_Item_GuinsoosRageblade]; TFT16_Vi(tier=2)[items=][itemNames=]; TFT16_ChoGath(tier=2)[items=][itemNames=]; TFT16_DrMundo(tier=1)[items=][itemNames=]; TFT16_Singed(tier=1)[items=][itemNames=TFT_Item_StatikkShiv,TFT_Item_Bloodthirster,TFT_Item_Artifact_AegisOfDusk]; TFT16_RiftHerald(tier=2)[items=][itemNames=TFT_Item_AdaptiveHelm,TFT_Item_RedBuff,TFT_Item_DragonsClaw]; TFT16_Kaisa(tier=1)[items=][itemNames=TFT_Item_HextechGunblade,TFT_Item_GuinsoosRageblade,TFT_Item_JeweledGauntlet]; TFT16_Ornn(tier=1)[items=][itemNames=TFT_Item_ChainVest]"
SG2_127167410,1.76816E+12,2243.016602,Linux Version 16.1.737.4870 (Jan 09 2026/19:00:11) [PUBLIC] <Releases/16.1>,1100,standard,TFTSet16,16,8,8,33,21,0,1296.945923,0,FALSE,"{'content_ID': '99f7e111-71e9-458b-a3b8-1a3e57c075fb', 'item_ID': 6034, 'skin_ID': 34, 'species': 'PetPenguKnight'}","TFT16_DarkinWeapon(units=1,style=1,tier=1/3); TFT16_Emperor(units=1,style=3,tier=1/1); TFT16_Juggernaut(units=2,style=1,tier=1/3); TFT16_Magus(units=1,style=0,tier=0/2); TFT16_Shurima(units=1,style=0,tier=0/3); TFT16_Targon(units=5,style=4,tier=1/1); TFT16_Void(units=1,style=0,tier=0/4); TFT16_Zaun(units=1,style=0,tier=0/3)","TFT16_Aphelios(tier=1)[items=][itemNames=]; TFT16_ChoGath(tier=1)[items=][itemNames=]; TFT16_Zoe(tier=2)[items=][itemNames=TFT_Item_SpearOfShojin]; TFT16_Leona(tier=2)[items=][itemNames=TFT_Item_GargoyleStoneplate]; TFT16_Taric(tier=1)[items=][itemNames=]; TFT16_Singed(tier=1)[items=][itemNames=]; TFT16_Diana(tier=1)[items=][itemNames=TFT_Item_Bloodthirster,TFT_Item_JeweledGauntlet,TFT_Item_GuinsoosRageblade]; TFT16_Azir(tier=1)[items=][itemNames=TFT_Item_GuinsoosRageblade,TFT_Item_GuinsoosRageblade,TFT16_TheDarkinStaff]"
SG2_127161943,1.76815E+12,2027.36792,Linux Version 16.1.737.4870 (Jan 09 2026/19:00:11) [PUBLIC] <Releases/16.1>,1100,standard,TFTSet16,16,8,8,42,21,0,1262.649292,14,FALSE,"{'content_ID': '99f7e111-71e9-458b-a3b8-1a3e57c075fb', 'item_ID': 6034, 'skin_ID': 34, 'species': 'PetPenguKnight'}","TFT16_Defender(units=2,style=1,tier=1/3); TFT16_Demacia(units=1,style=0,tier=0/4); TFT16_Ionia(units=3,style=1,tier=1/4); TFT16_Juggernaut(units=2,style=1,tier=1/3); TFT16_Magus(units=1,style=0,tier=0/2); TFT16_Piltover(units=2,style=1,tier=1/3); TFT16_Sorcerer(units=2,style=1,tier=1/3); TFT16_Targon(units=1,style=4,tier=1/1); TFT16_Void(units=2,style=1,tier=1/4); TFT16_Warden(units=1,style=0,tier=0/4); TFT16_Yordle(units=4,style=2,tier=2/5); TFT16_Zaun(units=3,style=1,tier=1/3)","TFT16_Lulu(tier=1)[items=][itemNames=]; TFT16_Rumble(tier=2)[items=][itemNames=TFT_Item_WarmogsArmor]; TFT16_Vi(tier=1)[items=][itemNames=]; TFT16_ChoGath(tier=1)[items=][itemNames=TFT16_Item_YordleEmblemItem]; TFT16_XinZhao(tier=1)[items=][itemNames=TFT16_Item_YordleEmblemItem]; TFT16_Ahri(tier=1)[items=][itemNames=TFT_Item_JeweledGauntlet,TFT_Item_Morellonomicon,TFT_Item_BlueBuff]; TFT16_Leona(tier=1)[items=][itemNames=TFT16_Item_IoniaEmblemItem,TFT16_Item_ZaunEmblemItem,TFT16_Item_VoidEmblemItem]; TFT16_Seraphine(tier=1)[items=][itemNames=]; TFT16_Singed(tier=1)[items=][itemNames=]"
SG2_126942029,1.76811E+12,2140.184814,Linux Version 16.1.737.4870 (Jan 09 2026/19:00:11) [PUBLIC] <Releases/16.1>,1100,standard,TFTSet16,16,1,9,12,35,2,2130.911133,165,TRUE,"{'content_ID': '99f7e111-71e9-458b-a3b8-1a3e57c075fb', 'item_ID': 6034, 'skin_ID': 34, 'species': 'PetPenguKnight'}","TFT16_Brawler(units=2,style=1,tier=1/3); TFT16_Juggernaut(units=4,style=2,tier=2/3); TFT16_KaisaUnique(units=1,style=3,tier=1/1); TFT16_Longshot(units=3,style=2,tier=2/4); TFT16_Noxus(units=1,style=0,tier=0/4); TFT16_ShyvanaUnique(units=1,style=3,tier=1/1); TFT16_Sorcerer(units=2,style=1,tier=1/3); TFT16_Void(units=4,style=2,tier=2/4); TFT16_Yordle(units=1,style=0,tier=0/5); TFT16_Zaun(units=3,style=1,tier=1/3)","TFT16_KogMaw(tier=2)[items=][itemNames=]; TFT16_ChoGath(tier=2)[items=][itemNames=]; TFT16_DrMundo(tier=2)[items=][itemNames=]; TFT16_Singed(tier=2)[items=][itemNames=TFT_Item_StatikkShiv]; TFT16_RiftHerald(tier=2)[items=][itemNames=TFT_Item_RedBuff,TFT_Item_BrambleVest,TFT_Item_DragonsClaw]; TFT16_Kaisa(tier=2)[items=][itemNames=TFT_Item_HextechGunblade,TFT_Item_GuinsoosRageblade,TFT_Item_JeweledGauntlet]; TFT16_Swain(tier=2)[items=][itemNames=TFT_Item_ThiefsGloves,TFT_Item_EmptyBag,TFT_Item_EmptyBag]; TFT16_Shyvana(tier=1)[items=][itemNames=TFT_Item_NegatronCloak,TFT_Item_TitansResolve,TFT_Item_Quicksilver]; TFT16_Ziggs(tier=1)[items=][itemNames=TFT_Item_GuinsoosRageblade,TFT_Item_GuinsoosRageblade,TFT_Item_ArchangelsStaff]"
SG2_126935601,1.7681E+12,2105.01709,Linux Version 16.1.737.4870 (Jan 09 2026/19:00:11) [PUBLIC] <Releases/16.1>,1100,standard,TFTSet16,16,4,9,58,34,0,1941.853027,115,TRUE,"{'content_ID': '99f7e111-71e9-458b-a3b8-1a3e57c075fb', 'item_ID': 6034, 'skin_ID': 34, 'species': 'PetPenguKnight'}","TFT16_Brawler(units=2,style=1,tier=1/3); TFT16_Juggernaut(units=4,style=2,tier=2/3); TFT16_KaisaUnique(units=1,style=3,tier=1/1); TFT16_Longshot(units=3,style=2,tier=2/4); TFT16_Noxus(units=1,style=0,tier=0/4); TFT16_ShyvanaUnique(units=1,style=3,tier=1/1); TFT16_Sorcerer(units=2,style=1,tier=1/3); TFT16_Void(units=4,style=2,tier=2/4); TFT16_Yordle(units=1,style=0,tier=0/5); TFT16_Zaun(units=3,style=1,tier=1/3)","TFT16_KogMaw(tier=2)[items=][itemNames=TFT_Item_StatikkShiv]; TFT16_ChoGath(tier=2)[items=][itemNames=]; TFT16_DrMundo(tier=2)[items=][itemNames=]; TFT16_Singed(tier=2)[items=][itemNames=]; TFT16_RiftHerald(tier=2)[items=][itemNames=TFT_Item_RedBuff,TFT_Item_DragonsClaw,TFT_Item_SteraksGage]; TFT16_Kaisa(tier=2)[items=][itemNames=TFT_Item_HextechGunblade,TFT_Item_JeweledGauntlet,TFT_Item_GuinsoosRageblade]; TFT16_Swain(tier=2)[items=][itemNames=]; TFT16_Shyvana(tier=1)[items=][itemNames=TFT_Item_GargoyleStoneplate,TFT_Item_BFSword]; TFT16_Ziggs(tier=1)[items=][itemNames=TFT_Item_Artifact_Dawncore,TFT_Item_Leviathan,TFT_Item_Leviathan]"
SG2_126383954,1.76793E+12,2422.991455,Linux Version 16.1.737.1049 (Jan 08 2026/14:27:39) [PUBLIC] <Releases/16.1>,1100,standard,TFTSet16,16,2,8,0,40,2,2414.758301,160,TRUE,"{'content_ID': '99f7e111-71e9-458b-a3b8-1a3e57c075fb', 'item_ID': 6034, 'skin_ID': 34, 'species': 'PetPenguKnight'}","TFT16_Defender(units=2,style=1,tier=1/3); TFT16_Demacia(units=7,style=4,tier=3/4); TFT16_Heroic(units=1,style=3,tier=1/1); TFT16_Ionia(units=1,style=0,tier=0/4); TFT16_Juggernaut(units=2,style=1,tier=1/3); TFT16_KaisaUnique(units=1,style=3,tier=1/1); TFT16_Longshot(units=2,style=1,tier=1/4); TFT16_Sorcerer(units=1,style=0,tier=0/3); TFT16_Void(units=2,style=1,tier=1/4); TFT16_Warden(units=1,style=0,tier=0/4); TFT16_Yordle(units=1,style=0,tier=0/5)","TFT16_JarvanIV(tier=2)[items=][itemNames=]; TFT16_ChoGath(tier=2)[items=][itemNames=TFT_Item_AdaptiveHelm]; TFT16_XinZhao(tier=2)[items=][itemNames=]; TFT16_Poppy(tier=2)[items=][itemNames=]; TFT16_Vayne(tier=2)[items=][itemNames=TFT_Item_HextechGunblade,TFT5_Item_RunaansHurricaneRadiant,TFT_Item_RunaansHurricane]; TFT16_Garen(tier=2)[items=][itemNames=TFT_Item_BrambleVest,TFT_Item_NightHarvester,TFT_Item_Redemption]; TFT16_Lux(tier=2)[items=][itemNames=TFT_Item_StatikkShiv,TFT_Item_ArchangelsStaff,TFT_Item_InfinityEdge]; TFT16_Kaisa(tier=2)[items=][itemNames=TFT_Item_HextechGunblade,TFT_Item_GuinsoosRageblade,TFT_Item_JeweledGauntlet]; TFT16_Galio(tier=2)[items=][itemNames=TFT_Item_ThiefsGloves,TFT_Item_NightHarvester,TFT_Item_RabadonsDeathcap]"
